# event_ticker=KXATPCHALLENGERMATCH-26APR08BOSDEV
# final_score=6-3 6-3
# score_resolution=3-6 3-6
# match_winner=Pedro Boscardin Dias
# fav_player=Murkel Dellien
# dog_player=Pedro Boscardin Dias
# kalshi_date=2026-04-08
timestamp,Murkel Dellien,Pedro Boscardin Dias
2026-04-08T22:02:00Z,37.00,64.70
2026-04-08T22:03:00Z,37.00,66.81
2026-04-08T22:04:00Z,37.39,66.81
2026-04-08T22:05:00Z,36.93,66.81
2026-04-08T22:06:00Z,36.95,65.00
2026-04-08T22:07:00Z,36.95,65.00
2026-04-08T22:08:00Z,37.17,65.90
2026-04-08T22:09:00Z,37.17,65.35
2026-04-08T22:12:00Z,37.36,65.00
2026-04-08T22:13:00Z,37.36,65.00
2026-04-08T22:14:00Z,36.77,63.30
2026-04-08T22:16:00Z,36.00,65.00
2026-04-08T22:17:00Z,34.56,65.00
2026-04-08T22:18:00Z,34.56,65.00
2026-04-08T22:19:00Z,34.56,65.00
2026-04-08T22:20:00Z,36.00,65.00
2026-04-08T22:21:00Z,36.00,65.00
2026-04-08T22:22:00Z,37.00,63.69
2026-04-08T22:25:00Z,36.88,65.99
2026-04-08T22:26:00Z,36.88,65.00
2026-04-08T22:28:00Z,36.16,65.28
2026-04-08T22:29:00Z,36.16,65.63
2026-04-08T22:30:00Z,36.16,65.00
2026-04-08T22:31:00Z,36.16,65.77
2026-04-08T22:32:00Z,37.00,63.13
2026-04-08T22:33:00Z,37.00,63.84
2026-04-08T22:34:00Z,37.00,65.00
2026-04-08T22:35:00Z,36.46,65.53
2026-04-08T22:36:00Z,36.00,64.99
2026-04-08T22:37:00Z,36.75,65.00
2026-04-08T22:38:00Z,37.00,64.64
2026-04-08T22:39:00Z,37.00,64.00
2026-04-08T22:40:00Z,37.00,64.00
2026-04-08T22:41:00Z,37.00,62.89
2026-04-08T22:42:00Z,36.00,65.00
2026-04-08T22:44:00Z,37.00,64.66
2026-04-08T22:45:00Z,37.00,64.80
2026-04-08T22:46:00Z,37.00,64.98
2026-04-08T22:47:00Z,37.00,64.98
2026-04-08T22:48:00Z,37.00,65.00
2026-04-08T22:49:00Z,37.00,64.99
2026-04-08T22:50:00Z,33.84,69.51
2026-04-08T22:51:00Z,35.52,66.97
2026-04-08T22:52:00Z,36.00,67.00
2026-04-08T22:53:00Z,35.42,65.30
2026-04-08T22:54:00Z,32.01,69.86
2026-04-08T22:55:00Z,33.73,68.09
2026-04-08T22:56:00Z,32.51,69.46
2026-04-08T22:57:00Z,30.98,70.53
2026-04-08T22:58:00Z,26.43,74.77
2026-04-08T22:59:00Z,25.39,77.46
2026-04-08T23:00:00Z,25.29,75.25
2026-04-08T23:01:00Z,28.17,73.25
2026-04-08T23:02:00Z,22.17,78.06
2026-04-08T23:03:00Z,17.77,81.95
2026-04-08T23:04:00Z,21.41,80.56
2026-04-08T23:05:00Z,26.68,74.01
2026-04-08T23:06:00Z,24.53,75.05
2026-04-08T23:07:00Z,24.88,77.65
2026-04-08T23:08:00Z,28.87,73.87
2026-04-08T23:09:00Z,32.85,68.81
2026-04-08T23:10:00Z,33.11,68.03
2026-04-08T23:11:00Z,31.57,71.78
2026-04-08T23:12:00Z,26.93,74.04
2026-04-08T23:13:00Z,24.45,75.84
2026-04-08T23:14:00Z,23.77,79.02
2026-04-08T23:15:00Z,24.06,77.22
2026-04-08T23:16:00Z,25.54,75.95
2026-04-08T23:17:00Z,26.78,75.01
2026-04-08T23:18:00Z,25.63,75.32
2026-04-08T23:19:00Z,29.65,71.02
2026-04-08T23:20:00Z,32.44,70.00
2026-04-08T23:21:00Z,36.31,67.65
2026-04-08T23:22:00Z,35.84,66.79
2026-04-08T23:23:00Z,35.95,65.62
2026-04-08T23:24:00Z,37.04,65.55
2026-04-08T23:25:00Z,35.23,66.54
2026-04-08T23:26:00Z,37.17,68.35
2026-04-08T23:27:00Z,30.13,72.00
2026-04-08T23:28:00Z,32.62,70.56
2026-04-08T23:29:00Z,29.33,70.44
2026-04-08T23:30:00Z,25.45,73.01
2026-04-08T23:31:00Z,22.34,80.15
2026-04-08T23:32:00Z,17.50,82.58
2026-04-08T23:33:00Z,19.22,80.78
2026-04-08T23:34:00Z,20.00,82.18
2026-04-08T23:35:00Z,18.07,81.39
2026-04-08T23:36:00Z,14.06,85.62
2026-04-08T23:37:00Z,13.98,84.38
2026-04-08T23:38:00Z,15.91,83.53
2026-04-08T23:39:00Z,15.68,84.64
2026-04-08T23:40:00Z,13.87,85.06
2026-04-08T23:41:00Z,15.19,85.87
2026-04-08T23:42:00Z,14.90,85.66
2026-04-08T23:43:00Z,16.11,85.73
2026-04-08T23:44:00Z,17.17,83.00
2026-04-08T23:45:00Z,18.79,82.96
2026-04-08T23:46:00Z,15.55,85.17
2026-04-08T23:47:00Z,13.83,87.63
2026-04-08T23:48:00Z,14.18,88.36
2026-04-08T23:49:00Z,15.03,86.40
2026-04-08T23:50:00Z,13.12,88.08
2026-04-08T23:51:00Z,6.93,93.29
2026-04-08T23:52:00Z,7.75,94.55
2026-04-08T23:53:00Z,8.97,91.80
2026-04-08T23:54:00Z,7.13,92.26
2026-04-08T23:55:00Z,5.03,95.03
2026-04-08T23:56:00Z,5.14,95.38
2026-04-08T23:57:00Z,3.96,96.33
2026-04-08T23:58:00Z,4.73,94.88
2026-04-08T23:59:00Z,6.95,94.46
2026-04-09T00:00:00Z,6.55,94.00
2026-04-09T00:01:00Z,6.34,93.82
2026-04-09T00:02:00Z,8.55,92.61
2026-04-09T00:03:00Z,11.31,92.87
2026-04-09T00:04:00Z,8.91,92.01
2026-04-09T00:05:00Z,4.52,93.53
2026-04-09T00:06:00Z,4.59,96.21
2026-04-09T00:07:00Z,3.34,96.65
2026-04-09T00:08:00Z,3.17,96.82
2026-04-09T00:09:00Z,1.77,98.88
2026-04-09T00:10:00Z,1.19,99.00
2026-04-09T00:11:00Z,1.00,98.00
2026-04-09T00:12:00Z,1.00,99.00
2026-04-09T00:13:00Z,1.28,98.98
2026-04-09T00:14:00Z,2.18,98.41
2026-04-09T00:15:00Z,3.12,97.67
2026-04-09T00:16:00Z,3.87,96.10
2026-04-09T00:17:00Z,3.06,98.00
2026-04-09T00:18:00Z,1.82,98.41
2026-04-09T00:19:00Z,1.50,99.00
2026-04-09T00:20:00Z,1.50,99.00
2026-04-09T00:21:00Z,1.50,99.00
2026-04-09T00:22:00Z,1.00,99.00
2026-04-09T00:23:00Z,1.00,99.00
