timestamp,player_price,opponent_price,tags,volatility_score,max_single_move,direction_flips,range_points,crossings_25,crossings_50,crossings_75,first_cross_50_pct
2025-07-16T05:48:00+00:00,23.0,78.0,2_sets|ending_bucket_20_29|ending_price_0024|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_mariano_navone|player_marcelo_tomas_barrios_vera|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_20_29|starting_price_0024|straight_sets|third_set_unknown,0.1905,2.0,1,2.0,0,0,0,
2025-07-16T05:49:00+00:00,23.0,78.0,2_sets|ending_bucket_20_29|ending_price_0024|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_mariano_navone|player_marcelo_tomas_barrios_vera|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_20_29|starting_price_0024|straight_sets|third_set_unknown,0.1905,2.0,1,2.0,0,0,0,
2025-07-16T05:58:00+00:00,23.0,78.0,2_sets|ending_bucket_20_29|ending_price_0024|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_mariano_navone|player_marcelo_tomas_barrios_vera|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_20_29|starting_price_0024|straight_sets|third_set_unknown,0.1905,2.0,1,2.0,0,0,0,
2025-07-16T06:00:00+00:00,23.0,78.0,2_sets|ending_bucket_20_29|ending_price_0024|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_mariano_navone|player_marcelo_tomas_barrios_vera|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_20_29|starting_price_0024|straight_sets|third_set_unknown,0.1905,2.0,1,2.0,0,0,0,
2025-07-16T06:09:00+00:00,23.0,78.0,2_sets|ending_bucket_20_29|ending_price_0024|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_mariano_navone|player_marcelo_tomas_barrios_vera|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_20_29|starting_price_0024|straight_sets|third_set_unknown,0.1905,2.0,1,2.0,0,0,0,
2025-07-16T06:45:00+00:00,23.0,78.0,2_sets|ending_bucket_20_29|ending_price_0024|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_mariano_navone|player_marcelo_tomas_barrios_vera|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_20_29|starting_price_0024|straight_sets|third_set_unknown,0.1905,2.0,1,2.0,0,0,0,
2025-07-16T06:52:00+00:00,23.0,78.0,2_sets|ending_bucket_20_29|ending_price_0024|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_mariano_navone|player_marcelo_tomas_barrios_vera|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_20_29|starting_price_0024|straight_sets|third_set_unknown,0.1905,2.0,1,2.0,0,0,0,
2025-07-16T06:53:00+00:00,23.0,78.0,2_sets|ending_bucket_20_29|ending_price_0024|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_mariano_navone|player_marcelo_tomas_barrios_vera|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_20_29|starting_price_0024|straight_sets|third_set_unknown,0.1905,2.0,1,2.0,0,0,0,
2025-07-16T06:54:00+00:00,23.0,78.0,2_sets|ending_bucket_20_29|ending_price_0024|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_mariano_navone|player_marcelo_tomas_barrios_vera|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_20_29|starting_price_0024|straight_sets|third_set_unknown,0.1905,2.0,1,2.0,0,0,0,
2025-07-16T07:00:00+00:00,24.0,78.0,2_sets|ending_bucket_20_29|ending_price_0024|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_mariano_navone|player_marcelo_tomas_barrios_vera|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_20_29|starting_price_0024|straight_sets|third_set_unknown,0.1905,2.0,1,2.0,0,0,0,
2025-07-16T12:01:00+00:00,24.0,80.57,2_sets|ending_bucket_20_29|ending_price_0024|first_set_loser|flat_shape|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_mariano_navone|player_marcelo_tomas_barrios_vera|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_20_29|starting_price_0024|straight_sets|third_set_unknown,0.1905,2.0,1,2.0,0,0,0,
